id,display_name,kept_personal,added_personal,final_personal,kept_corporate,added_corporate,final_corporate,max_personal_score,max_corporate_score,review_reasons,pass_b_applied
portal2_traincar_interior_traincar_tabbed_folder_1,Traincar Tabbed Folder 1,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_traincar_interior_traincar_tabbed_folder_2,Traincar Tabbed Folder 2,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_traincar_interior_traincar_tabbed_folder_3,Traincar Tabbed Folder 3,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_traincar_interior_traincar_tabbed_folder_4,Traincar Tabbed Folder 4,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal_props_cake_cake,Cake,clinical institutional liminal,,clinical institutional liminal,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal_props_food_can_food_can,Food Can,clinical institutional liminal,,clinical institutional liminal,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal_props_food_can_food_can_open,Food Can Open,clinical institutional liminal,,clinical institutional liminal,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal_props_hospital_ivstand01,Hospital Ivstand01,clinical institutional liminal,,clinical institutional liminal,trend_aligned,,trend_aligned,0.5500,0.5500,balance_changed_personal,False
portal_props_kb_mouse_keyboard,Keyboard,clinical institutional liminal,,clinical institutional liminal,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal_props_lab_chair_lab_chair,Lab Chair,clinical institutional liminal,,clinical institutional liminal,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal_props_lab_clipboard,Clipboard,bureaucratic clinical institutional,,bureaucratic clinical institutional,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal_props_lab_desk04_lab_desk04,Lab Desk04,clinical institutional liminal,,clinical institutional liminal,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal_props_lab_monitor_pose01_lab_monitor_pose01,Lab Monitor Pose01,clinical institutional liminal,,clinical institutional liminal,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal_props_lab_monitor_pose01_lab_monitor_pose02,Lab Monitor Pose02,clinical institutional liminal,,clinical institutional liminal,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal_props_lab_monitor_pose01_lab_monitor_pose03,Lab Monitor Pose03,clinical institutional liminal,,clinical institutional liminal,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal_props_lab_powerbox01a,Powerbox,abandoned clinical institutional mundane,,abandoned clinical institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal_props_lab_powerbox02b,Powerbox,abandoned clinical institutional mundane,,abandoned clinical institutional mundane,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_applejack_beer_keg001,Applejack Beer Keg001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_applejack_chicken,Applejack Chicken,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_applejack_crate,Applejack Crate,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_applejack_distillery_barrel001,Applejack Distillery Barrel001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_applejack_pile_flat,Applejack Pile Flat,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_bottle01,Bottle01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_bottle01a,Bottle01A,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_bottle02,Bottle02,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_bottle02a,Bottle02A,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_chair,Chair,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_cow_painting,Cow Painting,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_farmer_portrait,Farmer Portrait,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_fork,Fork,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_knife,Knife,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_plate,Plate,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_rockingchair,Rockingchair,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_shotgun,Shotgun,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_shotgun_plaque,Shotgun Plaque,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_wood_fence001b_white,Wood Fence001B White,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_applejack_wood_fence001c_white,Wood Fence001C White,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_crasher_flask_bottle,Flask Bottle,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_crasher_flask_bottle2,Flask Bottle2,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_crasher_flask_erlenmeyer,Flask Erlenmeyer,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_crasher_flask_erlenmeyer2,Flask Erlenmeyer2,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_crasher_flask_florence,Flask Florence,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_crasher_flask_florence2,Flask Florence2,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_crasher_flask_tub,Flask Tub,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_crasher_flask_tub2,Flask Tub2,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_crasher_flask_tube,Flask Tube,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_crasher_flask_tube2,Flask Tube2,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_crasher_flask_vial,Flask Vial,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_crasher_flask_vial2,Flask Vial2,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_72_jam_jar,72 Jam Jar,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_iron_badwater_event_gothic_drawer01,Gothic Drawer01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_iron_badwater_event_gothic_drawer01_short,Gothic Drawer01 Short,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_iron_badwater_event_table_candelabra01,Table Candelabra01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_iron_badwater_event_table_candelabra01_flame,Table Candelabra01 Flame,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_iron_badwater_event_winebottle_single,Winebottle Single,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_altar_coffin01,Altar Coffin01,devotional mundane personal ritualistic sacred,,devotional mundane personal ritualistic sacred,broad_appeal,,broad_appeal,0.5500,0.5500,balance_changed_personal,False
tf2_custom_los_muertos_altar_coffin01_lid,Altar Coffin01 Lid,devotional mundane personal ritualistic sacred,,devotional mundane personal ritualistic sacred,broad_appeal,,broad_appeal,0.5500,0.5500,balance_changed_personal,False
tf2_custom_los_muertos_c17_cashregister01a_static,C17 Cashregister01A Static,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_c_bread_baguette_static01,C Bread Baguette Static01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_c_bread_cinnamon_static01,C Bread Cinnamon Static01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_c_bread_cornbread_static01,C Bread Cornbread Static01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_c_bread_crumpet_static01,C Bread Crumpet Static01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_c_bread_plainloaf_static01,C Bread Plainloaf Static01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_c_bread_pretzel_static01,C Bread Pretzel Static01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_c_bread_russianblack_static01,C Bread Russianblack Static01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_calavera_pumpkin01,Calavera Pumpkin01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_calavera_pumpkin01b,Calavera Pumpkin01B,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_calavera_pumpkin02,Calavera Pumpkin02,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_calavera_pumpkin02b,Calavera Pumpkin02B,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_calavera_pumpkin03,Calavera Pumpkin03,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_flamboyant_flamenco_noskulls,Flamboyant Flamenco Noskulls,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_kitchen_stove01,Kitchen Stove01,domestic intimate mundane nostalgic personal,,domestic intimate mundane nostalgic personal,broad_appeal,,broad_appeal,0.5500,0.5500,balance_changed_personal,False
tf2_custom_los_muertos_pastry_cake01,Pastry Cake01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_pastry_cake02,Pastry Cake02,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_pastry_cake03,Pastry Cake03,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_los_muertos_plate_static01,Plate Static01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_patagonia_milk_crate_patagonia,Milk Crate Patagonia,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_patagonia_pot01a_static,Pot01A Static,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_custom_patagonia_rockwall_stalagtites_med03,Rockwall Stalagtites Med03,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
