id,display_name,review_reasons,final_personal,final_corporate,max_personal_score,max_corporate_score,balance_trace_personal,balance_trace_corporate
l4d2_props_urban_hotel_halfmoon_table001,Hotel Halfmoon Table001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 264, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 527, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_hotel_lamp001,Hotel Lamp001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 264, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 528, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_ice_machine001,Ice Machine001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 265, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 529, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_oil_drum001,Oil Drum001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 265, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 529, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_plastic_basin001,Plastic Basin001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 265, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 530, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_plastic_basin002,Plastic Basin002,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 266, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 531, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_plastic_bucket001,Plastic Bucket001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 266, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 531, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_plastic_chair001,Plastic Chair001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 266, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 532, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_plastic_chair001_debris,Plastic Chair001 Debris,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 266, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 532, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_plastic_flamingo001,Plastic Flamingo001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 267, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 533, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_pontoon_drum001,Pontoon Drum001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 267, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 534, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_round_table001,Round Table001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 267, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 534, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_shopping_cart001,Shopping Cart001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 268, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 535, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_waterfront_money_pile,Money Pile,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 26, ""dynamic_cap"": 268, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 536, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_waterfront_sign_underriver_folding01,Sign Underriver Folding01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 26, ""dynamic_cap"": 268, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 536, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_waterfront_sign_underriver_linepost,Sign Underriver Linepost,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 26, ""dynamic_cap"": 269, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 537, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_waterfront_tattoo_chair_client_01,Tattoo Chair Client 01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 26, ""dynamic_cap"": 269, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 537, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_waterfront_tattoo_floorlamp,Tattoo Floorlamp,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 26, ""dynamic_cap"": 269, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 538, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_waterfront_tattoo_table,Tattoo Table,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 26, ""dynamic_cap"": 270, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 539, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_w_models_weapons_w_cola,W Cola,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 26, ""dynamic_cap"": 270, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 539, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_w_models_weapons_w_eq_molotov,W Eq Molotov,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 26, ""dynamic_cap"": 270, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 53, ""dynamic_cap"": 540, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_w_models_weapons_w_eq_painpills,W Eq Painpills,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 271, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 541, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_w_models_weapons_w_minigun,W Minigun,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 271, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 541, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_weapons_melee_v_bat,V Bat,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 271, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 542, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_weapons_melee_v_cricket_bat,V Cricket Bat,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 271, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 542, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_weapons_melee_v_crowbar,V Crowbar,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 272, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 543, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_weapons_melee_v_pitchfork,V Pitchfork,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 272, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 544, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_weapons_melee_v_shovel,V Shovel,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 272, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 544, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_weapons_melee_v_tonfa,V Tonfa,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 273, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 545, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
portal2_br_debris_deb_gas_canister,Deb Gas Canister,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 273, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 546, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
portal2_elevator_cube_hitstop,Cube Hitstop,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 273, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 546, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
portal2_props_lab_chair_lab_chair,Lab Chair,low_confidence_personal,clinical institutional liminal,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 274, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 547, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
portal2_props_lab_desk04_lab_desk04,Lab Desk04,low_confidence_personal,clinical institutional liminal,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 274, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 547, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
portal2_props_metal_box,Metal Box,low_confidence_personal,clinical institutional liminal,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 274, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 548, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
portal2_props_moon_moonrock_med02,Moonrock Med02,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 275, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 549, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
portal2_props_moon_moonrock_med06,Moonrock Med06,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 275, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 549, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
portal2_props_moon_moonrock_med09,Moonrock Med09,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 27, ""dynamic_cap"": 275, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 54, ""dynamic_cap"": 550, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
