id,display_name,kept_personal,added_personal,final_personal,added_corporate,final_corporate,max_personal_score,max_corporate_score
tf2_props_rotunda_crane_trolley,Crane Trolley,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_rotunda_team_signs_blue_sign,Blue Sign,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_rotunda_team_signs_red_sign,Red Sign,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_industrial_pipe_fix_industrial_pipe01_c_01,Industrial Pipe01 C 01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_mining_sign001,Sign001,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_generator01_section02,Generator01 Section02,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_ceiling_pipe_64,Ceiling Pipe 64,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_industrial_pipe01_c_02,Industrial Pipe01 C 02,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_ceiling_pipe_64_thick,Ceiling Pipe 64 Thick,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_ceiling_pipe01_thin,Ceiling Pipe01 Thin,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_industrial_ceiling_lamp02,Industrial Ceiling Lamp02,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_industrial_pipe01_c_01,Industrial Pipe01 C 01,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_track_arc_45degree_128,Track Arc 45Degree 128,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_generator_valve01,Generator Valve01,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_industrial_pipe01_s_01,Industrial Pipe01 S 01,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_track_straight_64,Track Straight 64,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_ceiling_pipe01_thick,Ceiling Pipe01 Thick,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_ingot001,Ingot001,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_industrial_ceiling_lamp,Industrial Ceiling Lamp,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_track_rails_st_64,Track Rails St 64,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_ceiling_pipe02_thin,Ceiling Pipe02 Thin,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_crank02,Crank02,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_track_rails_arc_45d_128,Track Rails Arc 45D 128,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_tunnel_truss01b,Tunnel Truss01B,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_ceiling_pipe04_thick,Ceiling Pipe04 Thick,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_crank01,Crank01,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_track_tie,Track Tie,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_generator_handrail02,Generator Handrail02,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_ceiling_pipe_64_thin,Ceiling Pipe 64 Thin,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_cranehook001,Cranehook001,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_junctionbox02,Junctionbox02,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_tracklights_3,Tracklights 3,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_tracklights_2,Tracklights 2,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_ceiling_pipe04,Ceiling Pipe04,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_track_rail_32,Track Rail 32,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_track_rail_bent1,Track Rail Bent1,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_ceiling_pipe_16_up_thick,Ceiling Pipe 16 Up Thick,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_track_rail_bent3,Track Rail Bent3,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_tracklights_1,Tracklights 1,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_track_rail_bent2,Track Rail Bent2,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_ceiling_pipe04_thin,Ceiling Pipe04 Thin,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_track_straight_32,Track Straight 32,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_generator_steamgage01,Generator Steamgage01,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_track_arc_45degree,Track Arc 45Degree,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_tracklights_4,Tracklights 4,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_ceiling_pipe_16_up,Ceiling Pipe 16 Up,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_props_mining_ceiling_pipe01,Ceiling Pipe01,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,niche_depth,0.0000,0.5500
tf2_jungle_plant03a,Plant03A,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_jungle_flowers04a,Flowers04A,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_jungle_plant02a,Plant02A,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_jungle_hangvine01b,Hangvine01B,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_jungle_flowers03a,Flowers03A,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_jungle_flowers03b,Flowers03B,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_jungle_flowers02a,Flowers02A,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_jungle_flowers01a,Flowers01A,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_jungle_flowers01b,Flowers01B,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_venice_plantpot_01a,Plantpot 01A,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_venice_railing_01_post,Railing 01 Post,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_venice_brick_edge_01a,Brick Edge 01A,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_venice_window_balcony_01,Window Balcony 01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_venice_bridge_pillar_01,Bridge Pillar 01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_venice_railing_01_64,Railing 01 64,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_venice_window_03b,Window 03B,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_venice_window_03f,Window 03F,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_skybox_buildings_carrier_skybuildings,Carrier Skybuildings,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_farmageddon_sack_stack_sack_stack,Sack Stack,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_farmageddon_butcher_uniform_butcher_uniform,Butcher Uniform,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_farmageddon_painting_6_boy_with_corn_painting_6_boy_with_corn_large,Painting 6 Boy With Corn Large,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_farmageddon_sack_flat_sack_flat,Sack Flat,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_farmageddon_butcher_props_butcher_saw_large,Butcher Saw Large,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_farmageddon_butcher_props_butcher_saw_small,Butcher Saw Small,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_moonshine_still_funnelbucket,Still Funnelbucket,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_moonshine_still_halfbarrel,Still Halfbarrel,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_moonshine_still_barrel,Still Barrel,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_moonshine_still_coilpipe2,Still Coilpipe2,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_moonshine_still_valvepipe,Still Valvepipe,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_moonshine_still_anglepipe,Still Anglepipe,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_moonshine_still_coilpipe,Still Coilpipe,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_moonshine_still_jug,Still Jug,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_moonshine_still_cooker,Still Cooker,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_moonshine_still_tank,Still Tank,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_christmas_redwagon,Redwagon,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_christmas_garland_wreath,Garland Wreath,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_christmas_small_xmastree,Small Xmastree,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_christmas_rocking_horse,Rocking Horse,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_christmas_present_small,Present Small,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_christmas_toyblocks,Toyblocks,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_soho_sign005b,Sign005B,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_awning001,Awning001,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_awning002_c,Awning002,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_acunit001b,Acunit001B,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_bottlecrate001,Bottlecrate001,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_lightpole001b,Lightpole001B,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_bulb001,Bulb001,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_window002a,Window002A,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_window002b,Window002B,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_acunit003,Acunit003,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_acunit002,Acunit002,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_acunit004b,Acunit004B,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_acunit001,Acunit001,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_window001a,Window001A,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_lightpole002_glass,Lightpole002 Glass,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_acunit004,Acunit004,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_acunit002b,Acunit002B,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_trashbag001,Trashbag001,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_lightpole003,Lightpole003,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_lightpole003_glass,Lightpole003 Glass,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_fluolight001,Fluolight001,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_soho_acunit003b,Acunit003B,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,conversion_ready marketable,0.0000,1.0000
tf2_props_oceanic_vendingmachine_002,Vendingmachine 002,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_oceanic_oceanic_container_001,Oceanic Container 001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_oceanic_tech_pipe_big_corner,Tech Pipe Big Corner,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_oceanic_tech_pipe_big_turn,Tech Pipe Big Turn,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_oceanic_tech_pipe_big_64,Tech Pipe Big 64,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_medieval_brazier,Brazier,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
tf2_props_medieval_stone_window001b,Stone Window001B,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
tf2_props_medieval_anvil,Anvil,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
tf2_props_medieval_stone_window001a,Stone Window001A,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
tf2_props_medieval_woodbeam001,Woodbeam001,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
tf2_props_medieval_blacksmith_hammer,Blacksmith Hammer,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
tf2_props_medieval_stone_trim_brick_16,Stone Trim Brick 16,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
tf2_props_medieval_training_dummy,Training Dummy,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
tf2_props_medieval_stone_trim_64,Stone Trim 64,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
tf2_props_medieval_stone_trim_brick_64,Stone Trim Brick 64,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
tf2_props_medieval_medieval_scroll,Medieval Scroll,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
tf2_props_medieval_stone_base_corner_a,Stone Base Corner,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
tf2_props_medieval_stone_base_corner,Stone Base Corner,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,niche_depth,0.0000,0.5500
